dark_energy_density,horizon_radius,bremermann_limit,bekenstein_entropy,technosignature_detectability,civilization_lifespan,intelligence_density,attractor_alignment
8.435158639994526641e-01,-4.285642515496374538e-01,-9.215516632393223606e-01,1.185966255362874255e+00,-1.532834390735713370e+00,1.465159125941912999e+00,-1.484395447295086268e-01,3.134534529011336890e-01
-2.575151615733305976e-01,8.178951319841822054e-02,1.421126948132187096e+00,-1.067743337280154359e+00,6.487388189460358001e-01,-5.528847856726950560e-01,1.237238493759510671e+00,-1.112402127128576224e+00
8.502755990295571831e-01,-7.516779857490211159e-01,1.338097011993585328e+00,-1.391113026639054784e+00,-6.477474999148113977e-01,6.488239593156851504e-01,1.234722797753625478e+00,-8.999512768422663900e-01
-1.868800702054141949e-01,4.210241233322655763e-01,-4.145069505332936166e-01,5.580235977318717122e-01,-1.994156591627521014e+00,1.694444153858248203e+00,3.029851235635307449e-01,2.626633288068595806e-02
1.333456120691710600e+00,-1.480715245013273007e+00,1.034181863102495047e+00,-9.622766523043635445e-01,5.209275224008245164e-01,-4.351694358793873896e-01,-4.257037838218495907e-01,5.248127981884032067e-01
-1.581390076873545603e+00,1.732521436755236843e+00,-9.989644496586289613e-01,8.502484227869225863e-01,-1.342320469909360180e-02,2.463652040715300362e-01,5.820019938267522175e-01,-6.718363693903135481e-01
1.344725408491460605e+00,-1.246777791808464819e+00,1.109122165368612078e+00,-1.001019091649306469e+00,-9.837020747494557016e-01,3.792504864541116905e-01,-3.884737837379418912e-01,1.625590563753187001e-01
-9.361653951358970271e-01,9.848939936815884755e-01,-1.441446217118362183e+00,1.481310671083985842e+00,-7.983015815638817569e-01,6.801728176501716794e-01,-4.703326715487372578e-01,4.908247709862530450e-01
-6.582768884183514135e-01,1.029028657287848647e+00,8.199042055518339644e-01,-8.231866427028756705e-01,1.553577673187147568e+00,-1.381603111082260638e+00,-8.747716146929203074e-01,7.887081068203547485e-01
1.549266092272022943e+00,-1.492795426840843431e+00,-1.313543750287218703e+00,1.374845617534803832e+00,5.210066536842137275e-01,-5.305749839114475286e-01,3.024947446139828466e-01,-5.877343172622642165e-01
-1.695354210256221794e+00,1.673974195383251207e+00,1.135930844072009727e+00,-1.359048605660007958e+00,-4.026451376409635047e-02,3.422544883699933926e-01,3.210922472007846640e-01,2.235778191581718616e-02
1.755599549094002176e+00,-1.499213775405740856e+00,6.814520505907228909e-01,-8.381539966198913172e-01,-7.363662891343546457e-01,6.907133730149143114e-01,-2.102244982478914948e-01,9.436214584197090416e-02
1.389655637821540113e+00,-1.160151643358651841e+00,-1.395074733341961082e+00,1.544489386084303417e+00,8.400162712786328756e-01,-6.337641332240990799e-01,6.514147314747138484e-01,-5.778251022030028716e-01
1.384458527448293230e+00,-1.225599758841639186e+00,8.994409044042792623e-01,-9.514278701381732040e-01,-1.162127373220185556e+00,8.379753169856878348e-01,1.671207628910284793e-01,-4.363906647577225212e-02
4.258152434947298781e-01,-2.974550113823771769e-01,7.135069846755409673e-01,-7.281227874140919765e-01,1.939642056975086737e+00,-1.794155253097420522e+00,6.471744246630707353e-01,-2.600253122987639109e-01
-7.347478529392645341e-02,1.533863343142819746e-01,-3.654920152376781584e-01,5.182366140113876529e-01,1.489076754566132976e+00,-1.439824530971634875e+00,-1.251601330488958830e+00,1.232596086620449949e+00
5.537877300608271547e-01,-7.117265765255816889e-01,5.385111059815674839e-01,-3.884266013548751117e-01,-1.647921652991925168e+00,1.602649274457871975e+00,5.114569464609253213e-01,-7.337949978954908525e-01
-5.978362269117634131e-01,6.147092714563867633e-01,1.433411039340035442e+00,-1.439745391773771255e+00,-7.355555279550889392e-01,4.912312466081513729e-01,8.331356711466598730e-01,-6.928370963495746881e-01
-2.872330477618306732e-01,5.275155671214333264e-01,-1.050323346859575402e+00,1.296280387297547021e+00,2.797788293818394001e-01,-2.123843499401510959e-01,-1.196431951441856878e+00,1.216309058435376622e+00
-9.654549878208894265e-02,-6.940401837253265538e-02,1.058512007480531869e+00,-1.079968920435661506e+00,-8.151036902606738355e-02,2.840638038142248023e-01,1.517764165010909050e+00,-1.736703728560936577e+00
5.162259529025343685e-01,-5.714526675185072069e-01,-9.096558531401086611e-01,6.137501532081360844e-01,1.164471610148441361e+00,-1.149750397405300051e+00,1.069690014325383132e+00,-1.029221311301361519e+00
-1.396698146830388954e+00,1.321612225918798122e+00,-1.071060921249611213e-02,3.083089946132640535e-01,1.326429911603726364e+00,-1.280336490729210741e+00,2.378879158457321841e-01,-3.262599109736395026e-02
1.071003601813849820e-01,1.092730018743832444e-02,-1.585690048222934134e+00,1.558898740303177100e+00,-2.229084663058116533e-01,2.006710721158253830e-01,5.653623454386154101e-01,-8.849864288762163689e-01
1.421175972446533597e+00,-1.500141992119990109e+00,-4.727375003767759210e-01,7.463676283965826608e-01,2.494765152804979264e-02,-2.892589047068070962e-01,1.391460468184992028e+00,-1.282413149281519615e+00
4.295829981004646858e-01,-3.217910189882178806e-01,-1.475824250535712867e+00,1.243723566838175865e+00,1.216255778527265630e+00,-1.269914039580254395e+00,4.798433959347607747e-01,-5.491119111546726161e-01
-1.038852025067548590e+00,1.255180559655868500e+00,1.248002268146294558e+00,-1.206293176441216586e+00,-1.070081790440734260e+00,9.631455346103653392e-01,8.246213304849069337e-01,-1.195297180357397293e+00
1.786449209465264809e-01,-2.568058705602728753e-01,6.708302609066399969e-01,-9.123440613459581350e-01,-1.573859739943248348e+00,1.548068630135440271e+00,-1.109656153667310408e+00,8.780284494958899844e-01
1.761120310481532336e-01,-2.799444592299758505e-01,-8.271762022608195597e-01,7.466915482997926734e-01,-1.821646113414901791e+00,1.394868838195795879e+00,-5.655067419585964039e-01,4.622710998473325006e-01
-4.627815662097102822e-01,4.249082918593630187e-01,8.074106706177437698e-02,-1.730435179545848912e-01,-5.047042807370955009e-01,2.681860285705221086e-02,-1.735602423560448138e+00,1.940835294103988584e+00
1.197174998563689030e+00,-1.415992240790192813e+00,-5.135467099745752440e-02,-1.178613983818381505e-01,4.714577448925254544e-01,-3.682195650798906206e-01,-1.217766147521636144e+00,1.512388571526464442e+00
-1.025576611068039767e+00,1.020896642610412686e+00,2.713727253874439471e-01,-3.070063449419436763e-01,1.667258591954174696e+00,-1.765078450619180117e+00,4.376173949960964760e-01,-3.541126925247550794e-01
-3.502832905356025317e-01,3.093266158404080479e-01,2.098093054120005740e-01,-3.803184070989948928e-01,-1.634108580449977755e+00,1.599538896665404053e+00,-1.170025728485039274e+00,1.301233424669076877e+00
8.787634415330271009e-01,-1.024234757842966026e+00,5.574052536334705293e-02,1.678796740595341896e-01,4.287752272985557306e-02,-5.083530879920820089e-01,1.528198656246401166e+00,-1.510125277809425848e+00
1.790106245150939746e-01,-2.542272963145429387e-01,-1.319359283157059970e+00,1.456519553894236596e+00,1.477918609288482843e+00,-1.182170495978345448e+00,6.205060500990700056e-01,-4.704888565558822955e-01
1.003627732949733842e+00,-1.004969396286452765e+00,-5.022219939261657329e-01,6.611850742871874242e-01,4.762522569932716165e-01,-3.033292031308637005e-01,1.302271298286869383e+00,-1.615379798912436549e+00
-4.269092837465274237e-01,3.030586096925126927e-01,5.934700945374100645e-01,-7.401535384046503685e-01,1.028569672078893715e+00,-9.889597661871715184e-01,1.184779816000779862e+00,-1.226792841211156171e+00
-1.415561359575465916e+00,1.311407518658825877e+00,-1.290011809654604269e+00,1.067933672033578585e+00,-8.788618872146134464e-01,9.730499589455809950e-01,1.463776542934758784e-01,6.962933468620834988e-03
-3.472895846302834766e-01,6.009177203281003410e-02,3.514049445875747080e-01,-7.502812412307270640e-02,1.150309080920949523e+00,-8.930780377235980616e-01,-1.714199236929304426e+00,1.549903524962713108e+00
7.518594588705741488e-01,-6.082209090026627907e-01,-1.034847093752719660e+00,1.100830595994512828e+00,-3.702183791814144254e-01,1.354424082846168165e-01,-1.652043798145874876e+00,1.265189449820129930e+00
1.165403314012890323e+00,-1.028459603417545276e+00,-1.593273471637172811e+00,1.633262802802632141e+00,-1.341798957107411816e-01,1.288768260809925181e-01,-7.462671774717387629e-01,4.742705372947841891e-01
6.735203464074295265e-01,-9.221025164464329293e-01,8.196403258188531549e-01,-1.111113421170160986e+00,-5.141324089402428132e-01,-2.465268098295524124e-02,-1.665149977748315191e+00,1.354884780540838829e+00
-1.308650440628461364e+00,1.321043088693046874e+00,-7.732098285605112364e-01,9.217553248283244516e-01,-1.497599903236072894e-01,4.399952580724286050e-02,1.196418539379954682e+00,-1.250910039701414345e+00
8.589236933931621021e-01,-7.044759404490429366e-01,1.693511986396778024e+00,-1.923923357686360580e+00,-3.652866380924562478e-02,1.637029953030124663e-01,-2.859959979802998431e-01,1.934162143028643477e-01
9.450700824868628613e-01,-9.762872375445716955e-01,6.604311374115310329e-01,-4.112154901223957215e-01,-1.145415432327714145e+00,1.419154311410441460e+00,1.154471378100983880e+00,-1.256366918501720997e+00
9.862298401019332639e-01,-7.804716086758738403e-01,-1.336098018782730046e+00,1.149122705347613405e+00,7.577093238095079508e-01,-1.170895970358621474e+00,-1.013788411407117396e+00,7.846914729716762960e-01
-2.997825827236988983e-01,-1.580357963409481648e-01,-1.062853209905883389e+00,5.777655513837576251e-01,-5.473165387495852047e-02,-3.881710818482542180e-01,1.575600042892724151e+00,-1.673324139741368510e+00
-1.623670381457498646e+00,1.891836424807732175e+00,7.952407945828463554e-01,-2.668143785578415139e-01,-4.392747860513441377e-02,4.496025578054779204e-01,-1.060820584747526052e+00,9.870715830562666326e-01
-1.720447266210265891e+00,1.809328479535162071e+00,9.555638909774316625e-01,-1.086389470488702935e+00,-4.929396842960637737e-01,3.285008127287519231e-01,4.640698968178519901e-01,-5.867678327193014409e-01
4.290068018565162955e-01,-2.073857899608009259e-01,1.159101774291547926e+00,-1.260109499575023051e+00,1.343464551971570886e+00,-1.119151427068876492e+00,9.938883207086645077e-01,-7.697703458280674704e-01
8.523578276820541477e-01,-7.071980728170630393e-01,1.540546659708988297e+00,-1.739998601622854801e+00,5.162936685472229170e-01,-3.588204884891404434e-01,4.854919741758316754e-01,-6.898160408350981765e-01
1.440807587549880919e+00,-1.478034813155334692e+00,-1.150390562377580306e+00,1.220714112850580735e+00,1.492962399505163851e-01,-5.577957000044906355e-01,4.430868332257948961e-01,-5.745690565689761664e-01
5.260912131497099686e-01,-4.340469795018379040e-01,6.727422096628976611e-01,-6.476946238319329918e-01,9.389692566887006264e-02,-1.161339572511248669e-01,1.704949471414735962e+00,-1.963515879839488498e+00
-9.416756608470671086e-01,8.107024867886462038e-01,6.805310976096680120e-01,-5.025451099792296317e-01,-6.191934827063094726e-01,8.282983971902702081e-01,-1.829619603602542943e+00,1.306209405137607860e+00
-1.989399489105271313e+00,1.593753398360524764e+00,-4.398650194137610631e-02,2.288348939158642847e-01,9.674981464142505816e-01,-8.754352754785329482e-01,-2.300507893743167498e-01,2.480060956818843365e-01
-4.935418021178414882e-01,-2.645887782479740703e-03,1.077114801051135107e+00,-1.090871490691587287e+00,-8.503968514042671289e-01,6.176585010152821908e-01,1.342395893603700374e+00,-1.306784703691534544e+00
1.255673351429962281e+00,-1.131561994684822103e+00,9.621641337090268697e-01,-8.536171132913727977e-01,-3.003478258817680047e-01,7.961223976988889284e-01,-1.132205296513845827e+00,5.683493780912122206e-01
1.295255828095993156e+00,-1.380586922184810827e+00,8.289787797311386486e-01,-9.568817092381495248e-01,1.276496461445081776e+00,-1.021094794833899977e+00,1.315723470615606516e-01,-2.760863487960119600e-01
-6.360907095589740656e-01,8.362882040265988692e-01,9.748601917127736050e-01,-1.206327515849096033e+00,-1.515489276295563847e+00,1.519255361143245553e+00,-1.980271580541594634e-01,3.288310506499224628e-01
1.131439554697157845e+00,-1.010349260338560651e+00,7.381014355314287068e-01,-4.313100405246051428e-01,-1.309015191704660186e+00,1.019173580511012922e+00,8.739611370298842052e-01,-8.844240285438378368e-01
-4.455522870381249390e-01,6.827621834261319300e-01,1.916645190964391565e+00,-1.690140989536398131e+00,-3.371424432841799712e-01,5.832182175814424330e-01,2.055298329048435568e-01,-6.314985471925181615e-02
-6.581194445323432785e-01,3.941347553427816952e-01,1.065847279693438843e+00,-1.421123033058368623e+00,1.092327767191521026e+00,-1.241008759597741040e+00,-6.760751244658528281e-01,3.787841891644150860e-01
-4.227513120306165550e-01,2.191314267304437513e-01,1.461030817309870722e+00,-1.557593490375076550e+00,-9.987839697434918174e-01,8.026574091376404985e-01,1.430640899550571055e+00,-4.822604217586907716e-01
1.330889501235599459e+00,-1.235441126820507440e+00,-4.659260351665734379e-01,1.450048517277291449e-01,1.458334837992238509e+00,-1.490177945742794385e+00,6.092835072441692423e-01,-5.842696455946788658e-01
5.374709456538181440e-01,-3.939953176784823374e-01,5.363654911016884075e-01,-8.769905081141186054e-01,6.695697932540769504e-01,-5.911445783448261437e-01,-1.706679596492228335e+00,1.318297117337775326e+00
6.425558827702382292e-01,-5.915789689467022550e-01,-3.514356745063003107e-01,3.232885450355231782e-01,-4.811736597712180097e-01,5.409090631815062222e-01,1.881335260531715292e+00,-1.527426280405105752e+00
-2.979887903071983812e-01,4.764461167877446779e-01,4.052216311757565470e-01,-8.350251926291331062e-01,1.266636971387365973e+00,-1.546547383654139685e+00,-1.229230967745010616e+00,1.209600431516178798e+00
2.337673018394752500e-01,2.328259276946029188e-02,-1.256962343774827628e+00,1.279917124239398296e+00,-1.073083930401211861e-01,4.200470052478323391e-01,1.460398300377629077e+00,-1.647621832267126551e+00
7.039229860921163429e-01,-5.939692172452323282e-01,-1.688798816482199650e+00,1.835005648996009375e+00,-8.751191924663378474e-01,6.414853409061809231e-01,3.435215202802701651e-01,-6.821080772947027970e-01
-1.778027016731694276e+00,1.892998911969516529e+00,-3.647614188069044916e-01,3.409704533333208221e-01,-9.326517620188687907e-01,7.259187583999701099e-01,1.500805041406205742e-01,-8.798140006255608658e-02
-1.473065354104696967e+00,1.583601965242469101e+00,1.853065867677111400e-01,5.383504576962491184e-01,3.772814699057122634e-02,-1.997635996361396271e-01,-1.145900258545516692e+00,1.588288289946101939e+00
6.294506474104918370e-01,-4.155308005414798944e-01,4.640249172108117937e-01,-4.411115415985820687e-01,1.192417430328727601e+00,-9.590382609914218648e-01,-1.374827638752186054e+00,1.556741740044608413e+00
5.336763096349155244e-01,-4.373293029999880122e-01,-1.741178584473744850e-01,2.371867451258250770e-01,1.643656589143579261e+00,-1.682896834026425203e+00,1.076626066161270767e+00,-1.367093506297798466e+00
-1.303744578376068608e+00,1.398790009484555785e+00,7.159583420123864783e-02,-1.141814059642842910e-01,1.531566685883735568e+00,-1.246979028016583113e+00,-3.875226610643117131e-01,1.009498649641613482e-01
1.429448792087684605e+00,-1.595109900220584187e+00,6.986937988421415557e-01,-6.191317106387477232e-01,1.545278927207323523e-02,-5.987715774961638315e-01,-1.387737278432235710e+00,1.124861179491890129e+00
-4.830796355113381457e-01,5.377178790906624872e-01,-1.129010037996707627e+00,1.273695176542454899e+00,-1.163004446584058327e+00,1.240588044958649494e+00,-7.652840609700073404e-01,5.172713342802971459e-01
1.807298095888245359e-01,-2.755624377466808217e-01,-1.940256750050643131e+00,1.944886574018439340e+00,-5.435465029036982143e-01,8.719291052029428668e-01,2.981492498642119293e-01,-3.974454807553461921e-01
-1.391543952778055759e+00,1.658180009664504739e+00,-1.452056520418086305e-01,1.517676283987406949e-01,1.100902835961960813e+00,-1.160389656079297449e+00,5.828474579131114053e-02,7.583460767874709331e-03
-1.068823358544611413e+00,1.318685169316919925e+00,-7.172316387155778239e-01,6.310155125620923178e-01,-1.392156495337428357e+00,1.393454024988140416e+00,3.316980829435289824e-01,-2.990886088310359958e-01
1.339594469592423565e+00,-1.055676335717046221e+00,7.903142225290035183e-01,-8.272972318763065491e-01,-1.013682439783147204e+00,9.288014353103301035e-01,-3.767128617043975503e-01,4.482242056304804323e-01
7.741811312958125635e-01,-5.302261642765473404e-01,-3.762959130750360148e-01,5.128810530384658728e-01,1.700121657137599440e+00,-1.690838030803174075e+00,-7.875513697680103231e-01,8.579258531326007242e-01
3.878383555228051005e-01,-7.276796609575436614e-01,-4.553861443224082040e-01,5.278751642881455153e-01,-4.676933651941579395e-01,8.792141505002101232e-01,-1.506265685223733719e+00,1.607984393343522944e+00
2.374764778157325007e-01,-2.185565214623999830e-01,1.118400143477885189e+00,-1.158225718981109820e+00,1.196124561628233884e+00,-1.215358577257263928e+00,1.420983083152516535e+00,-1.228593952867121697e+00
